#{"t_start": 1665407087.3015752, "env_id": null}
r,l,t,is_success--42.742165,16,955.674851,
-11.777778,7,956.00355,
-24.482193,8,956.373501,
-19.0755,17,956.902813,
-77.29772,18,957.468161,
-25.14886,12,957.905701,
-32.88889,14,958.388889,
-48.519943,17,958.929439,
-92.964386,15,959.422866,
-38.742165,12,959.876604,
-28.891027,20,960.486618,
-35.077637,20,961.098293,
-18.03775,14,961.572356,
-24.0755,7,961.869082,
-32.482193,8,962.209494,
-22.0755,20,962.80529,
-34.0755,10,963.439929,
-42.0755,8,963.804612,
-61.779915,18,964.346848,
-18.0,7,964.68229,
-26.446583,18,965.241477,
-16.0,4,965.526391,
-37.14886,11,965.93825,
-18.742165,12,966.376767,
-35.631054,18,966.930486,
-41.519943,13,967.385407,
-7.7777777,4,967.646857,
-22.482193,6,967.953512,
-21.371082,7,968.274988,
-18.742165,12,968.693906,
-45.706554,20,969.272636,
-20.964388,8,969.6207,
-78.40883,15,970.094064,
-31.371082,8,970.429246,
-22.0755,6,970.741036,
-93.37108,20,971.30808,
-20.964388,9,971.675222,
-14.0,6,971.99314,
-21.297722,12,972.397872,
-22.259972,9,972.952834,
-6.2222233,11,973.377373,
-22.482193,7,973.710476,
-29.371082,12,974.145915,
-42.964386,12,974.580963,
-35.408833,17,975.096321,
-19.14886,10,975.484947,
-11.853276,11,975.893725,
-35.335472,22,976.531983,
-120.48219,16,977.051897,
-40.482193,7,977.553156,
-104.11325,27,978.286549,
-34.0755,8,978.643282,
-14.0,3,978.889356,
-92.0755,14,979.373486,
-35.706554,14,979.845393,
-60.964386,11,980.265597,
-21.853277,10,980.652345,
-70.0755,13,981.1097,
-31.371082,9,981.476172,
-9.631056,13,981.926514,
-50.81767,28,982.920587,
-32.482193,7,983.271325,
-21.557693,16,983.783279,
-62.0755,16,984.302826,
-20.964388,7,984.649242,
-30.482193,10,985.061037,
-29.631054,12,985.491517,
-81.51994,13,985.930094,
-40.74217,31,986.714823,
-93.224365,28,987.464653,
-26.482193,8,987.780379,
-28.595444,21,988.339866,
-30.964388,9,988.696642,
-22.482193,7,988.999085,
-23.593307,17,989.509417,
-84.742165,16,989.936101,
-20.964388,7,990.235149,
-21.853277,9,990.580745,
-45.408833,16,991.050061,
-24.0755,8,991.360984,
-107.779915,20,992.086749,
-130.4822,16,992.575027,
-48.742165,12,992.982581,
-31.779915,14,993.44471,
-128.89102,20,994.042677,
-74.07762,25,994.735117,
-14.0,3,994.97946,
-86.0755,14,995.42741,
-20.259972,8,995.777326,
-39.85328,11,996.157355,
-23.14886,13,996.606783,
-25.371082,9,997.007299,
-14.888889,5,997.306119,
-39.85328,11,997.722873,
-32.964386,9,998.094117,
-45.486473,27,998.818794,
-118.96652,33,999.687267,
-29.853277,13,1000.131436,
-32.0755,7,1000.445797,
-26.482193,9,1000.968631,
-14.888889,5,1001.28775,
-10.964388,6,1001.81755,
-38.0755,12,1002.24939,
-20.964388,8,1002.598741,
-23.48647,24,1003.344328,
-47.555557,16,1003.857892,
-56.519943,15,1004.343459,
-7.8532767,9,1004.708345,
-21.297722,10,1005.104301,
-59.779915,19,1005.675541,
-61.74217,32,1006.507586,
-22.03775,13,1006.949193,
-21.371082,10,1007.338633,
6.366806,29,1008.127317,
-24.0755,9,1008.503177,
-11.371085,19,1009.085165,
-159.52208,34,1009.966934,
-29.14886,12,1010.42325,
-153.5577,25,1011.312814,
-74.0755,16,1011.818268,
-22.482193,8,1012.17624,
-43.408833,15,1012.666915,
-52.0755,9,1013.040188,
-16.0,5,1013.340349,
-5.7065544,14,1013.830786,
-75.63106,16,1014.341707,
-23.371082,9,1014.719647,
-16.0,4,1014.996259,
-50.519943,21,1015.612615,
-44.482193,10,1016.00368,
-47.85328,13,1016.455656,
-89.85328,19,1017.043324,
-14.817668,23,1017.706994,
-20.186611,11,1018.121371,
-19.14886,11,1018.532657,
-97.85328,19,1019.097175,
-5.7065544,13,1019.542861,
-38.742165,12,1019.970309,
-40.964386,12,1020.407254,
-16.0,4,1020.894608,
-13.186611,15,1021.409085,
-56.742165,14,1021.894511,
-13.853277,11,1022.30572,
-156.4822,27,1023.120867,
-19.853277,9,1023.514677,
-25.408833,14,1023.965833,
-24.482197,19,1024.502609,
-5.0776377,19,1025.036738,
-21.371082,7,1025.365495,
-35.371082,12,1025.967069,
-66.29772,23,1026.620307,
-33.964394,32,1607.561526,
-32.0755,7,1607.867458,
-19.408833,15,1608.354289,
2.0733595,13,1608.789811,
-42.964386,10,1609.18321,
-32.0755,19,1609.734106,
-14.666666,9,1610.118376,
9.851133,20,1610.7178,
-19.14886,11,1611.130114,
-24.92664,13,1611.579017,
-13.555555,9,1611.944978,
-9.111113,16,1612.454461,
-19.853277,8,1612.801929,
-12.666666,7,1613.12962,
-2.8888912,13,1613.589613,
-16.0,4,1613.845428,
-33.81553,13,1614.266225,
-22.482197,17,1614.807816,
-31.186617,26,1615.476369,
-14.0,3,1615.723867,
-18.0,5,1616.015037,
-26.519943,12,1616.431934,
10.813385,20,1616.986506,
-32.03775,17,1617.488381,
-38.519943,15,1618.23144,
-16.519949,23,1618.870885,
-14.704417,15,1619.371109,
-22.075504,29,1620.172319,
-25.593307,20,1620.780871,
22.060928,31,1621.650955,
-19.14886,9,1622.036409,
-18.03775,10,1622.441208,
-20.964388,7,1622.787079,
-22.259972,9,1623.147434,
-30.964388,8,1623.509147,
-11.777778,7,1623.796695,
-45.408836,25,1624.448415,
-30.964388,8,1624.790911,
2.6666622,22,1625.39588,
-21.371082,8,1625.750074,
-15.408833,13,1626.206448,
-9.333334,12,1626.649384,
-7.1111126,13,1627.118686,
3.3333302,16,1627.638796,
-30.964388,8,1627.997427,
-21.371082,7,1628.335041,
-31.14886,12,1628.763484,
-22.0755,7,1629.252958,
-7.1111126,14,1629.990173,
-70.964386,12,1630.427413,
-2.8888912,14,1630.890738,
-58.333336,20,1631.470164,
-38.03775,12,1631.906303,
-32.0755,7,1632.249851,
-16.0,4,1632.503458,
-47.81553,17,1633.024697,
-12.0755005,17,1633.572631,
3.9999943,24,1634.259471,
-12.482196,17,1634.782111,
7.480051,18,1635.339918,
-40.25997,10,1635.741591,
-8.222223,11,1636.151417,
10.962244,23,1636.829367,
-4.888891,16,1637.343732,
-12.666666,7,1637.695408,
-237.89603,68,1639.371507,
-18.0,5,1639.669881,
9.999994,22,1640.309755,
-18.0,5,1640.891977,
-30.964388,8,1641.257146,
-20.259972,8,1641.624198,
3.3333302,13,1642.073452,
-53.076267,28,1642.875131,
-25.408833,16,1643.404211,
-36.70442,16,1643.934428,
-1.9073486e-06,10,1644.320641,
-15.815528,12,1644.738363,
-11.555555,8,1645.092197,
-21.371082,7,1645.436812,
-4.888891,14,1645.901357,
-20.03775,12,1646.355961,
-1.7777805,14,1646.805573,
-7.1111126,12,1647.240142,
-11.964394,25,1647.935336,
-27.631054,11,1648.347279,
-11.555555,8,1648.693186,
-21.14886,10,1649.067885,
3.480051,23,1649.704974,
-12.482196,15,1650.201675,
9.999994,21,1650.827219,
-50.964386,10,1651.237342,
-22.259972,9,1651.665183,
-19.853277,8,1652.021322,
-2.4444485,20,1652.59255,
-17.777779,8,1653.198205,
-24.297722,15,1653.676035,
-22.0755,6,1653.992023,
-8.222223,12,1654.599843,
-5.1111126,11,1655.010803,
-9.148865,22,1655.62017,
-16.88889,7,1655.955482,
-27.408836,25,1656.634163,
-22.482193,6,1656.929034,
-28.297728,33,1657.742334,
-30.964388,8,1658.092505,
-14.888889,5,1658.388837,
-15.4088335,13,1658.811052,
-19.853281,18,1659.332622,
-12.408835,19,1659.862905,
-54.0,23,1660.501575,
-12.666666,8,1660.837765,
-22.0755,6,1661.147637,
-19.14886,10,1661.531361,
-40.07551,28,1662.274575,
-15.593307,17,1662.808035,
-16.88889,6,1663.112545,
-14.0,3,1663.349457,
-24.0755,7,1663.681527,
